"","l.wt","l.wt.1","l.wt.2","l.wt.3","l.LCAD","l.LCAD.1","l.LCAD.2","l.LCAD.3"
"Dhrs2",5.24437761261396,5.32730257023802,5.43947596850849,5.26264042867174,5.44669866572869,5.41101890483991,5.51508993027712,5.46328165313136
"Aanat",6.61615078882176,6.59560681941592,6.59225513553643,7.02326056498053,6.65672688588017,6.82016185424866,6.48004008738501,6.47489545191934
"Nmur1",5.49295713698487,5.73679063875083,5.68728973159828,5.44714731516982,5.42099669245321,5.63400979987219,5.9274267904797,5.52139566063775
"Speer3",5.95183464127074,5.93797637449528,5.91232253908162,5.85913468974394,5.9047016900007,5.93804595801421,5.88300035333837,5.91140982142147
"Sult3a1",3.70754367479714,3.80708222692437,3.90042565011048,3.86735821858676,3.83679912463947,3.81520148877114,3.91320164290752,3.8791927930878
"Irak4",5.1115110456042,5.05600349432574,5.03581474630912,5.12489916459512,6.06298840509746,6.06106493344943,6.06539811400364,5.39769605611542
"Hsd17b3",4.38636972603761,4.27044536829916,4.38294691205916,4.21705634125006,4.44913147328076,4.47359412818638,4.57113979451455,4.40385865627508
"Il17a",4.34500264647309,4.59233713161983,4.37981279114812,4.27023274836349,4.42307616561041,4.25826119143267,4.45502664808037,4.42884687977462
"Stx1b",4.22402375353586,4.07588581718056,3.95292142869057,4.04863404045263,4.0394982329911,4.28409772889822,4.33120918690365,4.05155081776906
"1700123K08Rik",4.76358887270792,5.07238281936335,4.93192142239629,4.80104687912063,4.81904744589067,4.74187562919537,4.89368013173846,4.71916246264512
"Samt4",3.61520316146673,3.7811978078257,3.76441739201321,3.85579659440032,3.69456789072145,3.81579950052723,3.63322868407314,3.59421793386635
"Fgf20",4.83578394013629,4.80382770704682,4.56418797150457,4.60072890901424,4.62099933746941,4.60072890901424,4.62734126909146,4.58873843798045
"Cdkn1a",8.63446543340964,8.74779699357874,6.2892315567405,6.06817899180469,6.92661213721137,6.22901171017962,6.22450204336866,5.78939156593133
"A030005L19Rik",4.52503776796649,4.61621758502411,4.52937932682548,4.58184339099889,4.64927342507598,4.55086041141716,4.56773562845733,4.55715946860882
"Nrg4",5.32557961980805,5.36818975846104,6.07153315477713,6.00375176013507,5.4672136054483,6.42127127603377,5.81568524062148,5.52703810979076
"Gm3417",5.17327301517735,5.47904299995302,5.61041320113698,5.37261040958101,5.43639457240901,5.59695559035798,5.39642156012068,5.95785518139748
"Ctsll3",4.33872126706128,4.2459336225257,4.17695716361455,4.25319382561476,4.27539732717589,4.33953948724877,4.28931423410014,4.26814742802639
"Clec4b1",5.07427687166208,4.81593370145805,4.80825709718853,4.77637391528257,5.06679623919982,4.77458430388128,4.70405772945542,5.13871004663008
"Npvf",5.61441520981552,5.62078473806423,5.56312560226721,5.54389287926073,5.51192671529298,5.51883321480654,5.41199876950051,5.33980558144233
"Msmb",4.33852952872435,4.72203736014169,4.59860847284272,4.43450159848711,4.85503962691848,4.39418697417301,4.3726282907294,4.34168102753235
"Ccl1",4.99454306807306,5.40469838984656,5.104702864955,5.42458286723662,4.87896158674209,5.35143140785973,5.02890503473374,4.96561433671838
"Krtap19-5",4.52991243922208,4.47164868481509,4.86938957215501,4.47967861712715,4.5022468919111,4.61596014821712,4.5834923068557,4.52607914343102
"Agrp",4.55613177141492,4.56121638724386,4.49103065401415,4.8946519044621,4.37588700032074,4.69711119064879,4.25442979561162,4.34290549220223
"Krtap21-1",5.53781228806498,5.54893161845211,5.57730966103592,5.20878789580801,5.58471917569529,5.31891675478778,5.49149654629957,5.46244468634188
"Cacna1e",4.49365527492393,4.28251890641484,4.33185480882476,4.33735758140057,4.25977986484684,4.39874266602135,4.4963373898554,4.48656314595483
"Strc",4.97545144315703,5.00286154106885,5.28439568051288,4.9742369811061,5.21343944017119,4.92019362312088,5.08819715584458,4.98741337373612
"Pkhd1l1",4.00754742941208,4.1954688678084,3.93926052862662,4.41696833596424,4.15631150219919,4.10182376383598,4.4963379012216,3.9680785835757
"Ush2a",5.0028365236956,4.96195657735149,4.99578616437099,4.78046047693892,4.78224127180249,5.00824932455552,5.07688653315636,5.11258212714399
"Col19a1",4.35192201795463,4.32621589851379,4.26857807950575,4.32853724771397,4.26001782502766,4.35956751893189,4.31879075570063,3.89982460056796
"Enam",4.37075323752851,4.39438627476643,4.5127334477929,4.62130071950995,4.54364490884839,4.73745438660246,4.30704404674099,4.33202451428735
"Tex16",3.8791241606351,3.86608880111357,3.91424246423973,3.7708489159812,3.90159707350899,3.83407021267475,4.02591700139297,3.81669805013731
"Vmn2r10",3.7481353016851,3.68666434080685,3.61665893283171,3.70114757479362,3.73358938313202,3.85399983757084,3.94559028736509,3.64313962720234
"Rdh1",4.27170280350319,4.2805595181329,4.20604028213707,4.34742932122922,4.26795476298413,4.44584844546819,4.55613177141492,4.3892555938327
"Zfp59",3.86360260821241,4.02195270104772,4.31472117450672,3.96567495886048,3.99562841940033,3.99336930772505,3.81418278161763,4.05550335702589
"Pik3c2g",5.45980355648984,5.16112805259239,5.13099098086751,5.09160569627184,4.923515276135,4.38597674209208,4.53796388900234,4.94131758079503
"Scn3a",4.11242491033512,3.97396249365149,4.08207042031732,4.24330333456797,4.00214765559911,4.09913156616865,3.91689563395095,4.00559338215346
"Mmp20",4.31796360899372,4.29303640658995,4.54405398461114,4.18712233232576,4.35869114310472,4.40478890880711,4.22161766644449,4.26007745952971
"Tmc2",4.9046574035771,5.05520389868614,5.12474640629084,5.16598897438292,4.91469094510963,4.97431665530964,4.87500052200357,4.92991736999729
"Stat6",7.93330786219435,7.6600564522511,7.99046562784463,8.05750783803347,7.82291719550456,8.13791503787423,8.08785104371144,7.37056213533999
"Fmo5",10.9427646827406,11.113474728362,10.8306467151931,10.6892897504849,11.0086318456695,10.602524988913,11.1022389158031,10.1491337167302
"Zfp92",5.82294653597196,5.7694053603068,5.91502045979099,5.899886166509,5.88983915903602,5.57432025785579,5.63298653367872,5.73537161793112
"Zfp109",5.20585200168151,5.0288705661794,5.20887523598924,5.22778939330169,5.22661210419617,5.06234841071934,5.4570378750074,5.55331995000868
"Sele",4.29235366165698,4.21958209830475,4.13180643196608,4.41891435254568,4.13776728331047,4.19099721063396,4.27188399065053,4.37159775212803
"Pramel1",5.71142679001283,5.86302136395511,5.82735685639167,5.88025715852086,5.62237547411783,5.71436450075055,5.71314714002837,5.60335489992989
"Tmprss3",5.0385389015385,4.91213611268866,5.00641768990741,4.84588717649903,4.82855704864228,4.68720052665246,4.93353081082857,4.93353081082857
"Vmn2r1",4.84827324635639,4.80789614031681,5.07982906951532,5.11457495962991,4.74422644602236,5.03871390357001,5.00445554886042,4.87939063237246
"Vmn1r65",5.57324220667595,5.79686929797597,5.42939000238812,5.29269500090016,5.28693288285074,5.06796209968091,5.45869345852642,5.43123716437246
"Vmn1r58",4.65824844955309,4.68174260971923,4.85915805247372,4.62983044572351,4.54488414950131,4.60411599194798,4.601662647213,4.72944068941438
"Strm",4.37833842009192,4.73813339780403,4.46586132927607,4.40371314361911,4.49901108238999,4.41581875503366,4.60824725081277,4.54755976690524
"Vmn2r26",5.37188569707302,5.35124255305425,5.68610764043742,5.32251695494492,5.17552420189363,5.01856082696895,5.24206442438801,5.38473078052397
"Dtx2",7.12842848235321,7.05446523735421,6.93603850719243,6.91971620207668,6.99011831980752,6.82684140726676,6.98366327451517,6.36932136928987
"Arnt",5.77058824647693,5.68887764188885,5.87080405813268,5.9287641676432,5.96341084283822,6.06512359674845,5.97841938568094,6.57177971510919
"Pcdhb18",3.86399413579248,3.71751971251551,3.65612792715534,3.7375239894065,3.80303903978263,3.81270501391586,3.60939625281685,3.87636753701367
"Vmn1r171",3.79471612362734,3.95621178956212,3.85296553846093,3.90074056965999,3.72955483688338,3.84219524064505,3.73137790535973,3.68158599439054
"Slc26a5",4.50939371831903,4.5105610094956,4.35851856794011,4.63465639949237,4.77924343348282,4.44466156794787,4.35070182653688,4.60981564437456
"Ap4b1",6.90952675469022,6.83891165372557,6.63214357406205,6.76141344516429,6.79338169430066,6.72610124008742,6.55663597184485,6.00656373541749
"Eya1",5.54716637070473,5.53869099181666,5.41964250565637,5.06386529626909,5.45516201198783,5.47025197464982,5.32975530097812,5.2246813467154
"Olig3",4.8416118969176,4.82423450719676,5.11320206994028,4.87510730372099,4.63787984249191,4.5165752806228,4.56835314776282,4.76007986422314
"Fert2",6.13354088070902,6.34620911728183,6.22085335931097,6.40847678413238,6.35424124375561,6.54772743362113,6.32212875981163,6.98089934929543
"Nr5a1",5.13595294120872,5.23213839511936,5.35537232921543,5.24884211992164,5.21076577695564,5.20287067707936,5.20097087281174,4.98626998115701
"Glrp1",4.08862162365235,4.41071462091625,4.34797478224052,4.20653304863232,4.2904634787844,4.18046854820909,4.26716473952754,4.30167675148633
"Tpst1",8.27339373286929,8.41349029527541,8.17133424677357,8.35779667022767,8.41959956432847,8.38847155509242,8.39851852844889,8.28703694785287
"Cxcr2",4.80229234064736,5.13073392686468,4.8485393680991,4.94520376131344,4.81172091161907,4.96162129110381,4.82191660565056,4.71532683133912
"St8sia5",6.55817792208844,6.6427440204023,6.64409262811633,6.39207368977918,6.48907756832343,6.3475990470355,6.56867507684666,6.52826733950715
"Vmn1r56",4.40664958891729,4.43963330951855,4.69209762158182,4.22339575015823,4.42374327146087,4.3462257859377,4.55273536391264,4.35973360934103
"Alx4",5.68683664997608,5.38586043391684,5.53564070940633,5.7198748810748,5.68977642911059,5.76768307986733,5.63965888776823,5.48747821358546
"Gabra2",4.03114707938969,4.01502889927769,4.02705671231812,3.87425607514871,4.00489953909951,3.97455574329595,3.96945306366672,3.9364524141576
"Matk",5.06148981147581,5.01127263809298,5.0138098047157,5.11235219697962,5.00544016435359,4.84430369306151,4.63813371647318,4.9149446637318
"Cyp3a16",3.40230824296495,3.46093255198863,3.62568418189947,3.75904203327782,3.55610675032978,3.63181183284113,3.61809755124052,3.53223366217556
"Tnfsf4",4.79054837152136,4.98128601029199,4.96250104025351,5.03747710990839,4.94676828365079,4.82499884911999,5.18328434830982,4.77838522211888
"Plag1",4.42037392978451,4.37129260156701,4.39938064543927,4.48607009996264,4.51417068592673,4.37436054446037,4.38724706822021,4.41561130727337
"Fbxo17",6.17602061688067,5.66043086806248,5.57506752378407,5.87706045166648,5.87706045166648,5.63996794111111,6.03063579935658,5.71521808834642
"Esrrg",4.80259328957326,4.94375614304527,4.87850617445499,4.98083546871223,5.03849895578662,4.71216731013025,5.04052075294557,4.72108513090882
"Tubd1",6.0919293355471,5.77315762033729,5.29527707176835,6.01530308933144,6.01803544897231,5.95088385236776,6.27768799754465,5.6127515439688
"Vbp1",7.93855333148129,7.98830413996994,7.92262317137016,8.03672596282456,8.1661358105552,8.09471993137184,8.16127969810353,8.19418138500394
"Psmd14",10.104870756523,10.0851344850471,9.84668730453603,10.1366387234553,10.0460796939888,9.93943317445179,9.99917312982492,10.08921051959
"Lhx3",5.60441656222951,5.35850844063883,5.41058250040829,5.22861796879927,5.3546402960289,5.44417388839214,5.41159731833404,4.59537792047461
"AY036118",10.6295776524438,10.5637235748013,10.5995569583079,10.5247859632954,10.501338025572,10.4601030123384,10.476053240197,10.3469065979965
"Gpr132",4.51946396825834,4.90348807781637,5.04712242851005,4.37561750597277,4.56152960260059,4.62381888044428,4.56533724800426,4.61406661206741
"Gpr19",6.4410991501574,6.77416373340793,6.86602685184075,6.71138854526874,6.79031896152503,6.77754070218716,6.87581015984967,6.83464713336231
"Htr6",4.77896311255336,4.81436584512509,4.72653959753631,4.89431479337098,4.80002739436216,5.08171226985897,4.83185333116,4.71365402886356
"Nat1",6.39069560930672,6.30270234157711,6.50452092563824,6.60146758634779,6.58113714715051,6.74101401692036,6.74116857384691,6.69794363975997
"Foxk1",5.79342784088301,5.69038762111698,5.81413106325059,5.6224595538678,5.44044392714911,5.5903525021528,5.84318202635297,5.01777317806455
"Ptcra",4.68056105419806,5.11417776293472,5.08553746862241,4.48723788238747,4.91763687848389,4.87058448571933,4.56411369088418,4.72953319360744
"Barx2",4.88982867242568,5.13313625147556,5.03248602482904,5.10177906245815,4.99418351698029,4.79716538688386,4.97370149853386,5.20065410328276
"Kcnj5",4.78881019249595,4.45000599950582,5.03394787083694,4.87306976302927,4.60693026924093,4.7290821456346,4.60509490615721,4.38518624146864
"Bmp10",5.78911688880888,5.73049263591862,5.87794113494424,5.54274319049189,5.55485532660557,5.61786838880603,5.61113637124868,5.56253813876222
"Vmn1r172",4.23752410178397,4.35952278685235,4.16573767978531,4.2859549980783,4.3846224872686,4.40632727103462,4.38227125261506,4.31282996475749
"Pax5",4.46145554541713,4.29098020033863,4.67821157490076,4.58516987322874,4.54744717622129,4.57287781766264,4.3954644217254,4.73291918854237
"Uchl4",3.55369422621036,3.75173663765498,3.52756595778307,3.63881353569882,3.54757444931665,3.45641822497159,3.63979407962536,3.57968690955564
"Adk",11.9183601971053,12.0107513311627,12.1421337574467,12.0725688053784,12.0827136049085,12.0772436042174,12.1477276948953,6.04764460650363
"Lmx1b",5.26723003566915,5.45561507295527,5.58894206133932,5.51060531439444,5.39545873205837,5.54135459650459,5.40619139703004,5.37038809717416
"Tlx2",7.06735131936783,6.88270283438368,6.81546975885208,6.53021810140166,6.71390293997308,6.64635421636519,6.70639945527649,6.64911128988336
"Ipp",7.07202206255482,6.74198914750049,6.73163414909647,7.07770872280352,7.20281125485206,7.12135406288965,7.23413368309048,7.03397464431438
"Etv2",6.27952953715227,6.3891649555951,6.37849993598935,6.22147982136212,6.36087841720091,6.41160148727654,6.34338188198136,6.14129830861086
"Vax1",5.31900367545454,5.38604698479014,5.22525938749272,5.35747198560576,5.44008678645211,5.35356766046459,5.16679199574024,5.33508062886942
"Fcer1a",4.09089567776829,3.91763110278464,4.13533350551937,3.81087399707572,3.96355652170396,4.04420848065351,4.05877391153924,3.95538404358889
"Olfr74",4.33887769069621,4.41431903861872,4.43111806181677,4.21350281998392,4.69456248639799,4.41756050410754,4.12093057794905,4.25995969407485
"Olfr73",4.17451292282224,4.21989630722253,4.18157528597372,4.39441824262629,4.32051276625132,4.15702583808398,4.06245937219933,4.01725107697486
"Vmn1r49",3.8151980040832,3.7475643149949,3.81846115857004,3.47161968378803,3.58584732273733,3.60106665569354,3.60272089401444,3.62613269208123
"Upk2",6.47090952944419,6.65474986448909,6.60754106500324,6.46365358064776,6.57423777637413,6.35408220038443,6.646232600821,6.52707627998466
"Kcnip2",4.86600249932196,4.82948912006468,4.75118445852125,4.69251108689429,4.87408008701539,4.59925110322145,4.74611626378433,4.84318541896921
"Efna4",5.1682872545355,5.34180450972996,5.02607100438676,4.80905053460082,4.85187719201101,5.07602743520064,5.15128327958396,5.23659425400618
"Uevld",6.01373106512751,5.97983057355131,6.05228785276254,6.10285238456252,6.0822310969589,5.93130083642156,6.2336170501896,4.49766632996142
"Kcnab3",5.05318562030531,5.1308413573744,5.15199649760858,5.18883994921762,5.17735893854142,5.05486635866449,5.1152782505055,5.34507750369887
"Ang3",4.14265261459711,4.11724230113786,3.93593076270026,4.19169047577728,4.04875992212307,3.96191313457362,4.10795454240978,4.32916020152224
"Klrc3",3.62047392277035,3.47439937509856,3.55811674328827,3.39631158890992,3.69138530952421,3.67261859358692,3.44709711569963,3.49277035871715
"Klrc2",4.40303139008095,4.53826753981198,4.50577072130165,4.27529570666693,4.52901368585701,4.16623789492856,4.38109492373288,4.36132523804299
"Snx12",6.82041504716291,6.77442693378573,6.72779693552573,6.84017847492137,7.06158686383525,6.99228641353591,7.22859188100776,7.12779049850761
"Msgn1",5.45679944817237,5.43997097128145,5.47630592140423,5.20631880771961,5.33925442094586,5.35827246845959,5.38665770370756,5.19383528364785
"Uts2",4.25446403741302,4.55240350960422,4.74354507325066,4.6851324839973,4.48010546013972,4.69209762158182,4.45290329890761,4.55800154373096
"Phxr1",6.01470855823878,5.93958189402275,6.34466501306309,6.47909067691301,5.93414540100033,5.99230913297199,5.67753502123246,5.69570109777347
"Ear1",3.84075335509168,3.83769750881256,3.67023474358004,4.06283666373266,3.8890352159591,3.8235115405506,4.01517496795631,4.00362688101093
"Scgb1b2",4.17657570087056,4.20256613677674,4.05743450209786,3.93351362629493,4.11423541050964,4.04642959330071,4.16460222948089,3.94742967754814
"Defb3",3.7874370095006,3.75522184806858,3.74781509586655,3.75081474808678,3.75248956800753,3.81132243761932,3.67837066984345,3.95485523882726
"Defb6",4.19286957988953,4.17269512000607,4.08147427725067,3.81377862642357,4.01579771308339,3.86115699755371,3.97019509042253,3.95485542489644
"Defb5",3.91149927362374,3.93242595769365,3.85339429916091,3.9830998626191,3.82719680442018,4.11860325571211,3.83746414724153,3.76284001379704
"Dgcr2",8.11986871795023,8.05882108377903,8.30998158379857,8.25387284925739,8.2822019617395,8.21906247702708,8.24010291894623,8.63410953023197
"Pald1",4.49829303063182,4.49563821469454,4.42771524230349,4.1935473198528,4.32660148566843,4.50764636792007,4.44746004696965,3.50470809542743
"Tapbp",9.46690422578111,9.30404331988916,9.32156903329385,9.39884446333896,9.20321239061434,9.38427942007377,9.32894610831407,10.138690082688
"Msn",7.4402005986165,7.2646317099036,7.05363826931912,7.34389884580067,7.06817168124444,6.76376656072584,6.90656927164216,7.99559593902337
"Gsr",9.26785467633195,9.04129218957016,8.99680515041875,9.28068541201467,9.38311191000228,9.13334466367901,9.55917353092189,9.46676638298183
"Set",9.83017918865447,9.89715297769242,9.78859518048622,9.80067353107328,9.80733487554192,9.61229991182544,9.74482442127741,9.84077455677827
"Ldlr",8.58962943870619,8.45518097047156,8.84987741968814,9.046371973077,8.91562326937144,9.31323101269832,9.61518676239846,10.2463674681202
